# Total of 3183 particles
# Generated on : 2014-02-21 16:50:10.433376
# id  type radius  x   y   z   vx   vy   vz   nx   ny   nz  omega
1718  1  1.000000 -3.561199  17.481041  0.000000  0.673430  0.739251  0.000000  0.039702  0.999212  0.000000  0.000000
1719  1  1.000000 -25.812873  -40.180575  0.000000  -0.451994  -0.892021  0.000000  -0.769194  -0.639015  0.000000  0.000000
1720  1  1.000000 13.239354  -13.591767  0.000000  -0.682513  -0.730873  0.000000  -0.937299  -0.348527  0.000000  0.000000
1721  1  1.000000 13.575402  2.307216  0.000000  -0.870161  0.492768  0.000000  -0.933265  -0.359189  0.000000  0.000000
1722  1  1.000000 -29.899041  -30.024017  0.000000  -0.977848  0.209316  0.000000  -0.994535  -0.104406  0.000000  0.000000
1723  1  1.000000 -2.639593  -10.712567  0.000000  -0.232296  0.972645  0.000000  -0.586941  0.809630  0.000000  0.000000
1724  1  1.000000 23.500471  19.755411  0.000000  0.991515  -0.129990  0.000000  0.050598  0.998719  0.000000  0.000000
1725  1  1.000000 0.968999  1.737008  0.000000  -0.655082  0.755558  0.000000  -0.854218  -0.519915  0.000000  0.000000
1726  1  1.000000 -31.847510  -11.919055  0.000000  0.632738  0.774366  0.000000  -0.974112  0.226065  0.000000  0.000000
1727  1  1.000000 19.434839  -38.688608  0.000000  0.200223  0.979750  0.000000  -0.360569  0.932733  0.000000  0.000000
1728  1  1.000000 -32.908519  -46.081030  0.000000  -0.991947  0.126655  0.000000  -0.949282  -0.314425  0.000000  0.000000
1729  1  1.000000 1.111694  -46.399719  0.000000  -0.172916  0.984937  0.000000  0.940897  -0.338693  0.000000  0.000000
1730  1  1.000000 14.126670  22.648132  0.000000  0.365804  -0.930692  0.000000  -0.924520  0.381133  0.000000  0.000000
1731  1  1.000000 24.579722  1.090518  0.000000  0.072166  0.997393  0.000000  -0.314825  0.949150  0.000000  0.000000
1732  1  1.000000 2.039956  36.807119  0.000000  0.523679  -0.851916  0.000000  -0.880552  -0.473950  0.000000  0.000000
1733  1  1.000000 13.207748  10.677992  0.000000  0.974675  -0.223628  0.000000  -0.909905  0.414818  0.000000  0.000000
1734  1  1.000000 0.266988  44.897262  0.000000  -0.828058  0.560643  0.000000  0.029122  -0.999576  0.000000  0.000000
1735  1  1.000000 3.932229  33.839927  0.000000  0.454897  0.890544  0.000000  0.699961  -0.714181  0.000000  0.000000
1736  1  1.000000 -33.754141  -18.320299  0.000000  -0.403941  -0.914785  0.000000  -0.995173  -0.098140  0.000000  0.000000
1737  1  1.000000 -1.527636  45.642323  0.000000  0.179312  -0.983792  0.000000  0.658510  0.752572  0.000000  0.000000
1738  1  1.000000 39.846202  -12.853610  0.000000  0.365147  0.930950  0.000000  -0.976140  -0.217142  0.000000  0.000000
1739  1  1.000000 -32.252839  24.444487  0.000000  -0.642597  0.766205  0.000000  0.990824  0.135158  0.000000  0.000000
1740  1  1.000000 -9.913523  15.232544  0.000000  -0.845810  -0.533484  0.000000  -0.589509  0.807762  0.000000  0.000000
1741  1  1.000000 17.406241  -9.493923  0.000000  0.053824  -0.998550  0.000000  -0.936322  0.351143  0.000000  0.000000
1742  1  1.000000 19.439729  45.854100  0.000000  0.968366  -0.249533  0.000000  -0.640003  0.768372  0.000000  0.000000
1743  1  1.000000 10.290341  -15.192711  0.000000  -0.252050  -0.967714  0.000000  0.315436  0.948947  0.000000  0.000000
1744  1  1.000000 -38.957409  -8.340752  0.000000  0.980899  0.194518  0.000000  0.991331  -0.131387  0.000000  0.000000
1745  1  1.000000 25.563737  -4.333242  0.000000  -0.659598  0.751619  0.000000  -0.746412  -0.665484  0.000000  0.000000
1746  1  1.000000 -21.138421  -17.048234  0.000000  0.932175  -0.362009  0.000000  0.067006  0.997753  0.000000  0.000000
1747  1  1.000000 -7.678152  5.930246  0.000000  -0.443008  -0.896517  0.000000  -0.990809  0.135269  0.000000  0.000000
1748  1  1.000000 34.823614  16.138459  0.000000  0.801738  -0.597676  0.000000  -0.898292  0.439398  0.000000  0.000000
1749  1  1.000000 -22.644052  -9.828614  0.000000  -0.906786  0.421591  0.000000  -0.366536  0.930404  0.000000  0.000000
1750  1  1.000000 34.730866  36.726939  0.000000  0.995810  0.091451  0.000000  0.049661  -0.998766  0.000000  0.000000
1751  1  1.000000 -29.314999  -15.713170  0.000000  -0.295778  0.955257  0.000000  -0.466375  -0.884587  0.000000  0.000000
1752  1  1.000000 -35.378383  -3.675281  0.000000  0.797793  0.602931  0.000000  -0.228971  0.973433  0.000000  0.000000
1753  1  1.000000 -12.579449  -10.033264  0.000000  0.789086  0.614282  0.000000  0.894232  0.447603  0.000000  0.000000
1754  1  1.000000 -10.867292  6.363902  0.000000  0.998818  -0.048610  0.000000  -0.746618  0.665253  0.000000  0.000000
1755  1  1.000000 35.361462  -41.275197  0.000000  0.433793  -0.901013  0.000000  0.982693  0.185240  0.000000  0.000000
1756  1  1.000000 -37.478894  27.944312  0.000000  -0.994789  0.101955  0.000000  -0.454372  0.890812  0.000000  0.000000
1757  1  1.000000 26.174884  -39.704713  0.000000  -0.932577  0.360971  0.000000  -0.215694  0.976461  0.000000  0.000000
1758  1  1.000000 -6.658662  48.666792  0.000000  -0.100653  0.994922  0.000000  0.578517  -0.815671  0.000000  0.000000
1759  1  1.000000 38.098827  -9.311188  0.000000  -0.150240  0.988650  0.000000  -0.883976  -0.467533  0.000000  0.000000
1760  1  1.000000 -47.319957  -1.707825  0.000000  -0.942258  -0.334888  0.000000  -0.644977  -0.764202  0.000000  0.000000
1761  1  1.000000 49.473238  29.419322  0.000000  0.998459  0.055498  0.000000  0.999599  0.028321  0.000000  0.000000
1762  1  1.000000 10.362665  -11.421430  0.000000  0.911139  0.412098  0.000000  0.971682  0.236294  0.000000  0.000000
1763  1  1.000000 4.409544  28.614454  0.000000  -0.983325  -0.181857  0.000000  0.978070  0.208276  0.000000  0.000000
1764  1  1.000000 38.077120  -47.970598  0.000000  0.960131  -0.279549  0.000000  0.497980  0.867189  0.000000  0.000000
1765  1  1.000000 -47.205362  -6.824979  0.000000  -0.683817  0.729653  0.000000  -0.588217  -0.808703  0.000000  0.000000
1766  1  1.000000 -19.464479  -41.811245  0.000000  0.388634  0.921392  0.000000  0.504219  0.863576  0.000000  0.000000
1767  1  1.000000 6.487087  -18.985916  0.000000  0.452067  0.891984  0.000000  0.512175  0.858881  0.000000  0.000000
1768  1  1.000000 -40.084275  -3.445951  0.000000  -0.291374  0.956609  0.000000  0.381454  0.924388  0.000000  0.000000
1769  1  1.000000 3.378560  8.679120  0.000000  -0.793835  0.608133  0.000000  -0.748114  0.663570  0.000000  0.000000
1770  1  1.000000 -42.941101  -27.286995  0.000000  0.171998  -0.985097  0.000000  -0.990584  0.136903  0.000000  0.000000
1771  1  1.000000 -48.446219  -6.777873  0.000000  -0.468404  0.883514  0.000000  0.412944  -0.910757  0.000000  0.000000
1772  1  1.000000 12.093340  -12.845091  0.000000  -0.994359  -0.106071  0.000000  0.545085  0.838380  0.000000  0.000000
1773  1  1.000000 -32.537922  -40.255655  0.000000  -0.936339  -0.351098  0.000000  -0.342531  0.939507  0.000000  0.000000
1774  1  1.000000 28.635549  -27.400076  0.000000  0.951177  0.308646  0.000000  -0.204151  0.978939  0.000000  0.000000
1775  1  1.000000 -13.479508  -11.278777  0.000000  -0.973833  0.227265  0.000000  -0.075864  -0.997118  0.000000  0.000000
1776  1  1.000000 41.183392  -43.480099  0.000000  -0.981756  0.190147  0.000000  0.749535  0.661965  0.000000  0.000000
1777  1  1.000000 43.860364  12.620614  0.000000  -0.276094  0.961131  0.000000  -0.982185  0.187918  0.000000  0.000000
1778  1  1.000000 -34.894585  18.006830  0.000000  0.822593  -0.568631  0.000000  -0.223677  -0.974663  0.000000  0.000000
1779  1  1.000000 27.983466  -10.971786  0.000000  -0.665030  0.746817  0.000000  -0.999464  -0.032730  0.000000  0.000000
1780  1  1.000000 -5.810361  -1.078850  0.000000  -0.855517  -0.517775  0.000000  0.942807  -0.333339  0.000000  0.000000
1781  1  1.000000 -30.659819  22.292122  0.000000  0.740360  -0.672210  0.000000  0.864563  -0.502525  0.000000  0.000000
1782  1  1.000000 12.441832  -43.974063  0.000000  0.784819  -0.619725  0.000000  -0.323736  -0.946148  0.000000  0.000000
1783  1  1.000000 -32.314530  41.414514  0.000000  0.485744  -0.874101  0.000000  0.994334  -0.106300  0.000000  0.000000
1784  1  1.000000 31.609367  2.605889  0.000000  0.971841  -0.235639  0.000000  -0.837852  0.545897  0.000000  0.000000
1785  1  1.000000 17.192409  48.846285  0.000000  0.800060  0.599920  0.000000  0.963155  -0.268948  0.000000  0.000000
1786  1  1.000000 5.877099  24.525493  0.000000  -0.068972  -0.997619  0.000000  -0.462870  -0.886426  0.000000  0.000000
1787  1  1.000000 29.872884  -0.280335  0.000000  -0.998967  0.045446  0.000000  0.900996  0.433827  0.000000  0.000000
1788  1  1.000000 29.660531  -42.047540  0.000000  -0.931973  0.362527  0.000000  -0.188707  0.982033  0.000000  0.000000
1789  1  1.000000 -42.702304  -1.182154  0.000000  -0.468589  0.883417  0.000000  -0.665066  0.746784  0.000000  0.000000
1790  1  1.000000 17.874688  -7.648353  0.000000  -0.449121  0.893471  0.000000  -0.574239  0.818687  0.000000  0.000000
1791  1  1.000000 14.289223  0.086947  0.000000  0.692720  0.721207  0.000000  -0.687137  0.726528  0.000000  0.000000
1792  1  1.000000 -3.459888  23.967052  0.000000  -0.494872  -0.868966  0.000000  0.828968  -0.559297  0.000000  0.000000
1793  1  1.000000 6.343056  -9.364186  0.000000  0.999343  0.036231  0.000000  0.870908  0.491445  0.000000  0.000000
1794  1  1.000000 10.266048  26.515946  0.000000  -0.373603  0.927589  0.000000  -0.980859  -0.194720  0.000000  0.000000
1795  1  1.000000 0.307389  2.450969  0.000000  -0.575973  0.817469  0.000000  -0.995189  -0.097977  0.000000  0.000000
1796  1  1.000000 39.946327  -35.682481  0.000000  0.963245  -0.268624  0.000000  0.431899  0.901922  0.000000  0.000000
1797  1  1.000000 -3.135607  47.612140  0.000000  -0.596825  0.802372  0.000000  -0.395666  0.918394  0.000000  0.000000
1798  1  1.000000 40.005424  11.067902  0.000000  -0.134889  0.990861  0.000000  -0.889571  -0.456797  0.000000  0.000000
1799  1  1.000000 21.933189  35.806320  0.000000  0.884793  -0.465984  0.000000  0.901103  0.433605  0.000000  0.000000
1800  1  1.000000 14.846276  16.277846  0.000000  -0.692385  0.721528  0.000000  -0.976633  0.214912  0.000000  0.000000
1801  1  1.000000 22.404120  35.522235  0.000000  -0.896985  0.442062  0.000000  -0.968471  0.249127  0.000000  0.000000
1802  1  1.000000 -1.270491  -35.741720  0.000000  -0.495300  -0.868722  0.000000  -0.830789  -0.556587  0.000000  0.000000
1803  1  1.000000 -14.634055  30.960569  0.000000  0.121789  0.992556  0.000000  -0.377599  0.925969  0.000000  0.000000
1804  1  1.000000 27.239341  -43.452799  0.000000  0.332989  -0.942931  0.000000  -0.670792  -0.741646  0.000000  0.000000
1805  1  1.000000 -8.016769  32.117415  0.000000  0.497575  0.867421  0.000000  0.887101  0.461574  0.000000  0.000000
1806  1  1.000000 43.998304  -2.004016  0.000000  -0.325351  0.945593  0.000000  -0.599365  -0.800476  0.000000  0.000000
1807  1  1.000000 -47.115923  40.377860  0.000000  -0.569306  -0.822125  0.000000  0.779160  -0.626825  0.000000  0.000000
1808  1  1.000000 26.990014  11.842434  0.000000  -0.926972  0.375131  0.000000  -0.949689  -0.313195  0.000000  0.000000
1809  1  1.000000 6.180201  -3.412743  0.000000  0.990906  0.134553  0.000000  0.840040  -0.542525  0.000000  0.000000
1810  1  1.000000 18.560647  32.071427  0.000000  0.662953  0.748661  0.000000  -0.880068  -0.474849  0.000000  0.000000
1811  1  1.000000 -15.047793  6.553565  0.000000  -0.184773  -0.982781  0.000000  0.209516  -0.977805  0.000000  0.000000
1812  1  1.000000 6.132051  -9.333481  0.000000  0.473933  0.880561  0.000000  -0.118996  -0.992895  0.000000  0.000000
1813  1  1.000000 -15.043628  16.261221  0.000000  -0.375776  -0.926710  0.000000  -0.496311  0.868145  0.000000  0.000000
1814  1  1.000000 36.590275  -4.668755  0.000000  0.583059  -0.812430  0.000000  -0.584511  0.811385  0.000000  0.000000
1815  1  1.000000 9.405286  35.565892  0.000000  -0.049986  0.998750  0.000000  0.769583  0.638546  0.000000  0.000000
1816  1  1.000000 3.317800  -14.564364  0.000000  0.386744  -0.922187  0.000000  -0.166392  -0.986060  0.000000  0.000000
1817  1  1.000000 -49.722351  -33.621042  0.000000  0.083988  -0.996467  0.000000  0.661223  0.750189  0.000000  0.000000
1818  1  1.000000 15.135362  -10.455364  0.000000  0.155683  -0.987807  0.000000  0.374274  0.927318  0.000000  0.000000
1819  1  1.000000 -49.773934  -21.271641  0.000000  -0.572115  0.820173  0.000000  0.673725  -0.738982  0.000000  0.000000
1820  1  1.000000 -46.401626  20.837767  0.000000  0.174194  0.984711  0.000000  0.220083  -0.975481  0.000000  0.000000
1821  1  1.000000 -44.160006  2.132672  0.000000  -0.975912  0.218162  0.000000  0.967615  0.252430  0.000000  0.000000
1822  1  1.000000 -10.436239  -49.732306  0.000000  -0.112377  -0.993666  0.000000  -0.895597  0.444866  0.000000  0.000000
1823  1  1.000000 25.795384  -42.034553  0.000000  0.901996  0.431744  0.000000  0.806147  -0.591716  0.000000  0.000000
1824  1  1.000000 30.962074  25.379453  0.000000  0.727252  -0.686371  0.000000  -0.430381  0.902647  0.000000  0.000000
1825  1  1.000000 31.187987  -27.953588  0.000000  0.247131  0.968982  0.000000  0.788237  -0.615372  0.000000  0.000000
1826  1  1.000000 -35.178381  -8.882566  0.000000  -0.560046  0.828462  0.000000  0.058781  0.998271  0.000000  0.000000
1827  1  1.000000 37.598003  48.785778  0.000000  0.454463  0.890765  0.000000  -0.922994  0.384815  0.000000  0.000000
1828  1  1.000000 -47.220550  13.389357  0.000000  -0.860349  0.509705  0.000000  0.524292  0.851538  0.000000  0.000000
1829  1  1.000000 -42.403843  -30.737531  0.000000  0.958145  -0.286283  0.000000  -0.151046  0.988527  0.000000  0.000000
1830  1  1.000000 -34.208992  -25.712249  0.000000  -0.623728  0.781641  0.000000  0.996319  -0.085723  0.000000  0.000000
1831  1  1.000000 -28.705526  0.142080  0.000000  -0.270025  -0.962853  0.000000  -0.208771  -0.977965  0.000000  0.000000
1832  1  1.000000 5.705071  3.570016  0.000000  0.997596  0.069305  0.000000  -0.976992  -0.213275  0.000000  0.000000
1833  1  1.000000 -1.131104  -4.912925  0.000000  -0.955049  0.296449  0.000000  0.860787  0.508965  0.000000  0.000000
1834  1  1.000000 18.758309  -48.903896  0.000000  -0.849301  0.527909  0.000000  -0.517388  0.855751  0.000000  0.000000
1835  1  1.000000 -40.919844  0.970488  0.000000  -0.736309  -0.676645  0.000000  0.340529  -0.940234  0.000000  0.000000
1836  1  1.000000 -41.802418  -10.552603  0.000000  0.563057  -0.826418  0.000000  0.912473  -0.409138  0.000000  0.000000
1837  1  1.000000 8.022165  10.315730  0.000000  0.983279  0.182103  0.000000  0.789054  -0.614324  0.000000  0.000000
1838  1  1.000000 46.899105  -36.690603  0.000000  -0.701273  0.712892  0.000000  -0.623345  0.781947  0.000000  0.000000
1839  1  1.000000 -46.335788  -1.984970  0.000000  -0.875008  -0.484108  0.000000  0.507092  0.861892  0.000000  0.000000
1840  1  1.000000 30.603803  3.451329  0.000000  -0.901234  -0.433332  0.000000  0.966793  0.255560  0.000000  0.000000
1841  1  1.000000 26.818953  12.367516  0.000000  0.993495  -0.113877  0.000000  0.871475  -0.490440  0.000000  0.000000
1842  1  1.000000 -27.763289  17.752466  0.000000  -0.950099  0.311948  0.000000  -0.414614  -0.909997  0.000000  0.000000
1843  1  1.000000 -23.064562  -1.196216  0.000000  -0.492960  -0.870052  0.000000  -0.731936  -0.681374  0.000000  0.000000
1844  1  1.000000 -48.280790  -4.026568  0.000000  -0.630144  0.776478  0.000000  -0.999944  0.010620  0.000000  0.000000
1845  1  1.000000 -39.297440  9.579304  0.000000  0.998164  -0.060573  0.000000  0.930621  0.365985  0.000000  0.000000
1846  1  1.000000 -18.529671  27.434074  0.000000  -0.106427  -0.994320  0.000000  -0.855559  0.517705  0.000000  0.000000
1847  1  1.000000 0.558993  0.803777  0.000000  -0.219919  -0.975518  0.000000  -0.991299  -0.131632  0.000000  0.000000
1848  1  1.000000 -46.337330  -34.302429  0.000000  0.979193  0.202930  0.000000  -0.941617  -0.336685  0.000000  0.000000
1849  1  1.000000 -49.723508  31.072520  0.000000  0.490971  0.871176  0.000000  -0.999869  0.016211  0.000000  0.000000
1850  1  1.000000 -31.512436  -12.466014  0.000000  0.067818  -0.997698  0.000000  0.947017  0.321184  0.000000  0.000000
1851  1  1.000000 -21.428809  -45.353374  0.000000  0.922870  -0.385110  0.000000  -0.216496  0.976283  0.000000  0.000000
1852  1  1.000000 19.715935  -3.015580  0.000000  0.926038  -0.377431  0.000000  -0.829009  0.559235  0.000000  0.000000
1853  1  1.000000 -38.088502  -23.423679  0.000000  0.126353  0.991985  0.000000  0.450156  -0.892950  0.000000  0.000000
1854  1  1.000000 -40.912849  -37.147826  0.000000  -0.316576  0.948567  0.000000  -0.999733  0.023103  0.000000  0.000000
1855  1  1.000000 -12.826300  1.056001  0.000000  -0.367036  -0.930207  0.000000  -0.217643  0.976028  0.000000  0.000000
1856  1  1.000000 -17.594635  34.944684  0.000000  0.993065  0.117566  0.000000  0.996551  -0.082984  0.000000  0.000000
1857  1  1.000000 38.647298  -45.565062  0.000000  0.530441  -0.847722  0.000000  -0.998770  -0.049578  0.000000  0.000000
1858  1  1.000000 -18.121966  40.879145  0.000000  -0.951470  -0.307743  0.000000  0.825488  0.564419  0.000000  0.000000
1859  1  1.000000 -27.655116  47.654544  0.000000  0.745703  -0.666279  0.000000  -0.073673  0.997282  0.000000  0.000000
1860  1  1.000000 -17.135567  39.251929  0.000000  0.988763  0.149489  0.000000  -0.946088  -0.323909  0.000000  0.000000
1861  1  1.000000 -37.372433  -39.492783  0.000000  0.433431  -0.901187  0.000000  -0.876312  0.481745  0.000000  0.000000
1862  1  1.000000 38.904359  39.068311  0.000000  0.608942  0.793215  0.000000  -0.862694  0.505727  0.000000  0.000000
1863  1  1.000000 39.944107  39.681969  0.000000  0.737347  0.675514  0.000000  -0.068990  -0.997617  0.000000  0.000000
1864  1  1.000000 36.437280  -46.834584  0.000000  0.581821  0.813317  0.000000  -0.886539  -0.462654  0.000000  0.000000
1865  1  1.000000 -16.551843  40.398796  0.000000  -0.811821  0.583907  0.000000  -0.952655  -0.304052  0.000000  0.000000
1866  1  1.000000 33.251020  -29.691073  0.000000  -0.555787  -0.831324  0.000000  0.057873  0.998324  0.000000  0.000000
1867  1  1.000000 38.233762  -34.025886  0.000000  -0.712869  0.701297  0.000000  0.881041  0.473040  0.000000  0.000000
1868  1  1.000000 2.816932  31.778483  0.000000  -0.513904  -0.857848  0.000000  -0.547326  -0.836919  0.000000  0.000000
1869  1  1.000000 -10.017938  -15.350036  0.000000  0.766344  0.642431  0.000000  -0.817362  -0.576125  0.000000  0.000000
1870  1  1.000000 37.112776  -21.733354  0.000000  0.987342  0.158603  0.000000  0.974224  0.225583  0.000000  0.000000
1871  1  1.000000 32.124340  42.869969  0.000000  -0.128148  -0.991755  0.000000  -0.076931  -0.997036  0.000000  0.000000
1872  1  1.000000 -49.953864  -47.660060  0.000000  -0.176607  -0.984282  0.000000  -0.999183  0.040424  0.000000  0.000000
1873  1  1.000000 -47.243126  -24.788613  0.000000  -0.970393  -0.241533  0.000000  0.418365  0.908279  0.000000  0.000000
1874  1  1.000000 17.690155  -16.538402  0.000000  0.851466  0.524410  0.000000  -0.117714  -0.993047  0.000000  0.000000
1875  1  1.000000 45.786654  -4.621958  0.000000  0.715679  -0.698429  0.000000  -0.687617  0.726074  0.000000  0.000000
1876  1  1.000000 17.193338  -31.909142  0.000000  0.417087  -0.908867  0.000000  -0.705332  0.708877  0.000000  0.000000
1877  1  1.000000 23.889544  -37.213178  0.000000  0.171708  0.985148  0.000000  0.541446  0.840735  0.000000  0.000000
1878  1  1.000000 10.211667  -40.383408  0.000000  -0.771404  -0.636346  0.000000  -0.663195  -0.748446  0.000000  0.000000
1879  1  1.000000 -32.251824  49.636991  0.000000  0.572798  -0.819696  0.000000  -0.867945  0.496660  0.000000  0.000000
1880  1  1.000000 21.727185  36.206739  0.000000  0.836110  0.548562  0.000000  0.858480  -0.512847  0.000000  0.000000
1881  1  1.000000 36.881338  -35.289569  0.000000  0.065494  0.997853  0.000000  0.945739  -0.324926  0.000000  0.000000
1882  1  1.000000 15.974131  20.915752  0.000000  -0.916212  0.400693  0.000000  -0.365014  0.931002  0.000000  0.000000
1883  1  1.000000 18.986777  4.414584  0.000000  0.649767  -0.760133  0.000000  0.186146  0.982522  0.000000  0.000000
1884  1  1.000000 30.263885  -5.169099  0.000000  -0.467698  -0.883888  0.000000  0.801658  -0.597783  0.000000  0.000000
1885  1  1.000000 -1.827102  37.674385  0.000000  -0.585194  -0.810894  0.000000  -0.999942  -0.010755  0.000000  0.000000
1886  1  1.000000 -38.838907  40.169481  0.000000  0.985827  0.167768  0.000000  0.766015  -0.642823  0.000000  0.000000
1887  1  1.000000 -33.269339  30.648019  0.000000  0.995928  -0.090155  0.000000  -0.852867  -0.522128  0.000000  0.000000
1888  1  1.000000 25.051810  -36.425691  0.000000  -0.991248  -0.132012  0.000000  0.736731  -0.676186  0.000000  0.000000
1889  1  1.000000 21.480093  -14.811417  0.000000  0.674661  -0.738128  0.000000  -0.037597  0.999293  0.000000  0.000000
1890  1  1.000000 -18.043152  13.882400  0.000000  -0.225906  0.974149  0.000000  0.480692  0.876890  0.000000  0.000000
1891  1  1.000000 13.564229  -29.359214  0.000000  0.384060  0.923308  0.000000  -0.681183  0.732113  0.000000  0.000000
1892  1  1.000000 26.828403  -1.874854  0.000000  -0.946936  -0.321421  0.000000  -0.794594  0.607141  0.000000  0.000000
1893  1  1.000000 -30.969027  34.826326  0.000000  -0.997997  -0.063259  0.000000  0.644600  -0.764520  0.000000  0.000000
1894  1  1.000000 -44.876164  17.562726  0.000000  0.406909  0.913469  0.000000  -0.494916  -0.868941  0.000000  0.000000
1895  1  1.000000 -20.407389  48.043793  0.000000  0.236122  0.971723  0.000000  -0.999255  0.038587  0.000000  0.000000
1896  1  1.000000 47.807523  -46.898288  0.000000  0.999429  0.033798  0.000000  -0.206381  0.978472  0.000000  0.000000
1897  1  1.000000 34.041115  12.758502  0.000000  -0.774824  -0.632178  0.000000  -0.932360  0.361530  0.000000  0.000000
1898  1  1.000000 11.665502  -43.417113  0.000000  0.981887  0.189468  0.000000  0.306647  -0.951823  0.000000  0.000000
1899  1  1.000000 -22.175373  -18.997414  0.000000  -0.493783  0.869585  0.000000  -0.986296  -0.164985  0.000000  0.000000
1900  1  1.000000 14.416141  -8.016145  0.000000  -0.006350  0.999980  0.000000  -0.906789  0.421586  0.000000  0.000000
1901  1  1.000000 -6.853452  -20.000752  0.000000  -0.947234  -0.320544  0.000000  -0.482185  0.876069  0.000000  0.000000
1902  1  1.000000 25.938695  -48.192755  0.000000  0.333957  0.942588  0.000000  -0.534058  -0.845448  0.000000  0.000000
1903  1  1.000000 -30.387999  -43.335152  0.000000  -0.969817  -0.243833  0.000000  -0.205258  -0.978708  0.000000  0.000000
1904  1  1.000000 30.988133  -25.575577  0.000000  -0.678967  0.734168  0.000000  -0.171502  0.985184  0.000000  0.000000
1905  1  1.000000 -29.017884  -10.548938  0.000000  -0.161693  0.986841  0.000000  -0.086264  -0.996272  0.000000  0.000000
1906  1  1.000000 34.375907  16.724359  0.000000  -0.134907  -0.990858  0.000000  0.393642  0.919264  0.000000  0.000000
1907  1  1.000000 32.828270  -8.758359  0.000000  -0.881561  -0.472071  0.000000  0.837106  -0.547040  0.000000  0.000000
1908  1  1.000000 29.422314  16.068963  0.000000  0.877380  -0.479795  0.000000  0.958540  -0.284956  0.000000  0.000000
1909  1  1.000000 -8.072170  24.433757  0.000000  -0.675645  -0.737227  0.000000  -0.937826  0.347105  0.000000  0.000000
1910  1  1.000000 19.883411  12.804650  0.000000  0.063404  0.997988  0.000000  -0.223522  0.974699  0.000000  0.000000
1911  1  1.000000 -22.289270  26.870120  0.000000  -0.262577  -0.964911  0.000000  0.506330  0.862340  0.000000  0.000000
1912  1  1.000000 -31.263210  42.548818  0.000000  0.067803  0.997699  0.000000  -0.898403  -0.439172  0.000000  0.000000
1913  1  1.000000 7.188655  35.830985  0.000000  -0.948872  0.315662  0.000000  0.226997  0.973895  0.000000  0.000000
1914  1  1.000000 -47.612233  -32.168631  0.000000  0.925716  0.378219  0.000000  0.789031  0.614354  0.000000  0.000000
1915  1  1.000000 48.810424  -39.278787  0.000000  0.152522  -0.988300  0.000000  0.927623  -0.373518  0.000000  0.000000
1916  1  1.000000 -46.444950  -46.355952  0.000000  -0.969651  -0.244491  0.000000  0.869247  -0.494378  0.000000  0.000000
1917  1  1.000000 32.706947  -33.282888  0.000000  -0.922984  0.384838  0.000000  0.799138  0.601148  0.000000  0.000000
1918  1  1.000000 9.243895  16.023958  0.000000  -0.914126  0.405431  0.000000  0.504090  0.863651  0.000000  0.000000
1919  1  1.000000 -19.718511  2.269055  0.000000  0.977810  0.209495  0.000000  0.675095  0.737731  0.000000  0.000000
1920  1  1.000000 -44.079588  34.359034  0.000000  0.624326  -0.781164  0.000000  0.991651  0.128954  0.000000  0.000000
1921  1  1.000000 8.850393  20.817042  0.000000  0.140722  0.990049  0.000000  0.183954  -0.982935  0.000000  0.000000
1922  1  1.000000 17.629825  -39.540393  0.000000  -0.620743  0.784014  0.000000  -0.786551  0.617526  0.000000  0.000000
1923  1  1.000000 -17.318746  39.886465  0.000000  0.421280  0.906931  0.000000  -0.922652  -0.385633  0.000000  0.000000
1924  1  1.000000 25.322200  11.376957  0.000000  -0.760547  -0.649283  0.000000  -0.868883  0.495017  0.000000  0.000000
1925  1  1.000000 32.021108  -4.692976  0.000000  0.932949  -0.360008  0.000000  -0.980703  -0.195504  0.000000  0.000000
1926  1  1.000000 -42.438318  -14.681270  0.000000  -0.230338  -0.973111  0.000000  -0.996038  0.088925  0.000000  0.000000
1927  1  1.000000 -10.158170  7.499970  0.000000  0.800409  0.599455  0.000000  -0.456952  -0.889492  0.000000  0.000000
1928  1  1.000000 10.339945  -2.031946  0.000000  1.000000  -0.000183  0.000000  0.943589  0.331119  0.000000  0.000000
1929  1  1.000000 -9.283144  8.894904  0.000000  -0.764950  0.644089  0.000000  0.743151  0.669124  0.000000  0.000000
1930  1  1.000000 47.942798  3.776932  0.000000  0.687254  0.726417  0.000000  0.721217  -0.692709  0.000000  0.000000
1931  1  1.000000 13.442177  -9.952182  0.000000  0.302385  0.953186  0.000000  0.297354  0.954767  0.000000  0.000000
1932  1  1.000000 40.247195  -0.433640  0.000000  -0.864348  -0.502895  0.000000  -0.024864  -0.999691  0.000000  0.000000
1933  1  1.000000 24.868341  35.131873  0.000000  -0.990206  -0.139611  0.000000  -0.267468  0.963567  0.000000  0.000000
1934  1  1.000000 -39.768381  18.460969  0.000000  0.755967  -0.654609  0.000000  0.328695  0.944436  0.000000  0.000000
1935  1  1.000000 -9.733557  21.528191  0.000000  0.732719  -0.680531  0.000000  -0.858329  0.513100  0.000000  0.000000
1936  1  1.000000 -0.692830  -7.203755  0.000000  -0.851841  0.523800  0.000000  -0.974057  0.226304  0.000000  0.000000
1937  1  1.000000 -17.221741  1.553658  0.000000  0.556458  0.830875  0.000000  -0.622114  0.782926  0.000000  0.000000
1938  1  1.000000 -42.190487  -32.955357  0.000000  0.675299  -0.737544  0.000000  -0.557244  0.830348  0.000000  0.000000
